,Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Order Date,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3444,3445,53,Female,Pants,Clothing,63,Rhode Island,Green,11/22/2023,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3445,3446,42,Female,Hat,Accessories,58,Florida,Magenta,11/22/2023,4.9,No,Standard,No,No,3,Debit Card,Annually
3446,3447,51,Female,Boots,Footwear,55,Louisiana,Purple,11/22/2023,5,No,2-Day Shipping,No,No,20,Cash,Weekly
3447,3448,62,Female,Sandals,Footwear,58,Arkansas,Blue,11/22/2023,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly
3448,3449,18,Female,Coat,Outerwear,28,Kentucky,Yellow,11/22/2023,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly
3449,3450,48,Female,Blouse,Clothing,37,Kansas,Brown,11/22/2023,4.5,No,Standard,No,No,35,Cash,Monthly
3450,3451,20,Female,Shorts,Clothing,78,Vermont,Pink,11/22/2023,3.6,No,Store Pickup,No,No,31,PayPal,Monthly
3451,3452,32,Female,Blouse,Clothing,73,Nevada,Silver,11/22/2023,3,No,Free Shipping,No,No,13,Credit Card,Annually
3452,3453,26,Female,Jacket,Outerwear,20,Oklahoma,Indigo,11/23/2023,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly
3453,3454,31,Female,Shirt,Clothing,60,Alabama,Pink,11/23/2023,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly
3454,3455,55,Female,Handbag,Accessories,71,Louisiana,Lavender,11/23/2023,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly
3455,3456,49,Female,T-shirt,Clothing,89,Ohio,Orange,11/23/2023,4.7,No,Standard,No,No,13,Venmo,Annually
3456,3457,42,Female,Hoodie,Clothing,53,Texas,Red,11/23/2023,4.6,No,Express,No,No,21,Venmo,Monthly
3457,3458,64,Female,Jewelry,Accessories,87,Maryland,Gray,11/23/2023,3,No,Express,No,No,29,Cash,Fortnightly
3458,3459,68,Female,Jewelry,Accessories,37,West Virginia,Violet,11/23/2023,3.4,No,Standard,No,No,24,Venmo,Quarterly
3459,3460,68,Female,Hoodie,Clothing,37,Ohio,Green,11/23/2023,3.8,No,Express,No,No,21,PayPal,Annually
3460,3461,41,Female,Scarf,Accessories,78,Indiana,Gold,11/23/2023,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly
3461,3462,51,Female,Shoes,Footwear,23,Wyoming,Maroon,11/23/2023,4.4,No,Standard,No,No,47,Cash,Quarterly
3462,3463,44,Female,Jeans,Clothing,73,Michigan,Olive,11/23/2023,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months
3463,3464,27,Female,Jewelry,Accessories,27,Maine,Yellow,11/23/2023,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly
3464,3465,36,Female,Coat,Outerwear,59,Utah,Peach,11/23/2023,2.7,No,Next Day Air,No,No,12,PayPal,Annually
3465,3466,19,Female,Backpack,Accessories,53,Iowa,Gold,11/24/2023,3.4,No,Standard,No,No,31,Debit Card,Weekly
3466,3467,49,Female,Socks,Clothing,42,Maryland,Purple,11/24/2023,4.6,No,Standard,No,No,43,Bank Transfer,Annually
3467,3468,18,Female,Scarf,Accessories,45,Texas,Charcoal,11/24/2023,5,No,Next Day Air,No,No,5,Credit Card,Annually
3468,3469,36,Female,Sunglasses,Accessories,89,Ohio,Indigo,11/24/2023,3.5,No,Standard,No,No,36,Debit Card,Quarterly
3469,3470,36,Female,Socks,Clothing,85,North Dakota,Magenta,11/24/2023,3.3,No,Store Pickup,No,No,12,Cash,Annually
3470,3471,19,Female,Coat,Outerwear,69,West Virginia,Olive,11/24/2023,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
3471,3472,43,Female,Sandals,Footwear,66,North Carolina,Blue,11/24/2023,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly
3472,3473,31,Female,Blouse,Clothing,42,Georgia,White,11/24/2023,4,No,Free Shipping,No,No,15,Debit Card,Weekly
3473,3474,63,Female,Dress,Clothing,40,Kansas,Cyan,11/24/2023,2.5,No,Express,No,No,11,Cash,Weekly
3474,3475,41,Female,Pants,Clothing,82,Maine,Cyan,11/24/2023,4.4,No,Store Pickup,No,No,18,Venmo,Monthly
3475,3476,48,Female,Sneakers,Footwear,88,South Carolina,Orange,11/24/2023,4.4,No,Express,No,No,9,Cash,Quarterly
3476,3477,68,Female,Boots,Footwear,99,South Carolina,Orange,11/24/2023,3.2,No,Free Shipping,No,No,11,Cash,Weekly
3477,3478,53,Female,Handbag,Accessories,85,Kentucky,Teal,11/24/2023,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3478,3479,36,Female,Handbag,Accessories,57,Arizona,Magenta,11/24/2023,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly
3479,3480,46,Female,Sweater,Clothing,56,New York,Orange,11/25/2023,4.9,No,Standard,No,No,41,Cash,Monthly
3480,3481,21,Female,Sandals,Footwear,79,New Hampshire,Peach,11/25/2023,3.5,No,Free Shipping,No,No,45,PayPal,Monthly
3481,3482,52,Female,Socks,Clothing,67,Ohio,Maroon,11/25/2023,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly
3482,3483,66,Female,Gloves,Accessories,61,Hawaii,Gold,11/25/2023,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3483,3484,19,Female,Hoodie,Clothing,37,Texas,White,11/25/2023,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
3484,3485,44,Female,Dress,Clothing,75,Illinois,Gray,11/25/2023,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3485,3486,50,Female,Shirt,Clothing,21,Massachusetts,Brown,11/25/2023,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
3486,3487,51,Female,Shorts,Clothing,89,North Carolina,Charcoal,11/25/2023,4.9,No,Standard,No,No,6,PayPal,Weekly
3487,3488,25,Female,Sandals,Footwear,24,West Virginia,Beige,11/25/2023,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually
3488,3489,62,Female,Sweater,Clothing,27,Delaware,Teal,11/25/2023,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
3489,3490,48,Female,Dress,Clothing,26,Idaho,Black,11/25/2023,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months
3490,3491,62,Female,Boots,Footwear,82,Oregon,Violet,11/25/2023,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly
3491,3492,22,Female,Pants,Clothing,28,Maine,Orange,11/26/2023,4.3,No,Express,No,No,15,Cash,Monthly
3492,3493,48,Female,Gloves,Accessories,65,South Dakota,Turquoise,11/26/2023,4.6,No,Standard,No,No,48,Bank Transfer,Annually
3493,3494,48,Female,Pants,Clothing,82,New Mexico,Black,11/26/2023,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly
3494,3495,62,Female,Scarf,Accessories,38,Washington,Silver,11/26/2023,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly
3495,3496,24,Female,Shorts,Clothing,33,Georgia,Gray,11/26/2023,2.8,No,Free Shipping,No,No,14,Cash,Weekly
3496,3497,39,Female,Shoes,Footwear,38,Idaho,Pink,11/26/2023,4,No,Free Shipping,No,No,22,PayPal,Monthly
3497,3498,35,Female,Handbag,Accessories,48,Colorado,Red,11/26/2023,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months
3498,3499,47,Female,Sandals,Footwear,35,Kentucky,Lavender,11/26/2023,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly
3499,3500,22,Female,Socks,Clothing,29,New Jersey,Indigo,11/26/2023,3,No,Next Day Air,No,No,13,PayPal,Every 3 Months
3500,3501,38,Female,Shirt,Clothing,48,Oregon,Silver,11/27/2023,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly
3501,3502,53,Female,Shoes,Footwear,87,Nebraska,Silver,11/27/2023,4.8,No,Standard,No,No,43,Bank Transfer,Weekly
3502,3503,31,Female,Backpack,Accessories,62,Massachusetts,Green,11/27/2023,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly
3503,3504,31,Female,Shirt,Clothing,96,Nebraska,Pink,11/27/2023,3.9,No,Free Shipping,No,No,39,Cash,Weekly
3504,3505,65,Female,Handbag,Accessories,41,Hawaii,Violet,11/27/2023,4,No,Next Day Air,No,No,50,Venmo,Monthly
3505,3506,48,Female,Jewelry,Accessories,42,Indiana,Red,11/27/2023,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
3506,3507,18,Female,Shirt,Clothing,57,Illinois,Olive,11/27/2023,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly
3507,3508,46,Female,Handbag,Accessories,65,Colorado,Purple,11/27/2023,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months
3508,3509,52,Female,Pants,Clothing,54,Pennsylvania,Gray,11/27/2023,4.7,No,Standard,No,No,49,Bank Transfer,Weekly
3509,3510,50,Female,T-shirt,Clothing,22,Ohio,Brown,11/27/2023,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly
3510,3511,49,Female,Sneakers,Footwear,96,Pennsylvania,Orange,11/27/2023,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly
3511,3512,69,Female,Jewelry,Accessories,81,Mississippi,Blue,11/27/2023,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
3512,3513,36,Female,Shirt,Clothing,46,Kentucky,White,11/27/2023,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly
3513,3514,30,Female,Blouse,Clothing,74,Alaska,Charcoal,11/27/2023,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
3514,3515,25,Female,Sneakers,Footwear,50,Georgia,Gray,11/27/2023,4.7,No,Express,No,No,32,Cash,Monthly
3515,3516,19,Female,Dress,Clothing,80,South Dakota,Charcoal,11/27/2023,4,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly
3516,3517,34,Female,Boots,Footwear,56,South Carolina,White,11/28/2023,4,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
3517,3518,29,Female,Skirt,Clothing,69,Tennessee,Orange,11/28/2023,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months
3518,3519,50,Female,Shirt,Clothing,97,Colorado,Black,11/28/2023,4.2,No,Standard,No,No,30,PayPal,Quarterly
3519,3520,31,Female,Shorts,Clothing,66,Wisconsin,White,11/28/2023,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly
3520,3521,41,Female,Hat,Accessories,70,Georgia,Brown,11/28/2023,3.1,No,Express,No,No,33,Bank Transfer,Monthly
3521,3522,52,Female,Shoes,Footwear,50,Maryland,Pink,11/28/2023,3.7,No,Store Pickup,No,No,35,Venmo,Weekly
3522,3523,27,Female,Pants,Clothing,85,New Jersey,Yellow,11/28/2023,3.2,No,Store Pickup,No,No,13,Cash,Quarterly
3523,3524,49,Female,Backpack,Accessories,59,Nevada,Cyan,11/28/2023,2.8,No,Standard,No,No,30,Cash,Fortnightly
3524,3525,69,Female,Pants,Clothing,74,Michigan,Silver,11/28/2023,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
3525,3526,45,Female,Sunglasses,Accessories,38,Wyoming,Olive,11/28/2023,3.5,No,Standard,No,No,47,Bank Transfer,Annually
3526,3527,20,Female,Sweater,Clothing,99,Massachusetts,Olive,11/29/2023,3.8,No,Express,No,No,1,PayPal,Every 3 Months
3527,3528,25,Female,Blouse,Clothing,97,Washington,Charcoal,11/29/2023,4.7,No,Free Shipping,No,No,1,Cash,Weekly
3528,3529,38,Female,Scarf,Accessories,67,Maine,Gray,11/29/2023,4.5,No,Free Shipping,No,No,33,PayPal,Annually
3529,3530,55,Female,T-shirt,Clothing,20,Montana,Maroon,11/29/2023,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly
3530,3531,62,Female,Sunglasses,Accessories,45,Oklahoma,Black,11/29/2023,3.4,No,Express,No,No,37,PayPal,Weekly
3531,3532,54,Female,Shoes,Footwear,52,North Dakota,Violet,11/29/2023,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
3532,3533,61,Female,Pants,Clothing,68,Connecticut,Indigo,11/29/2023,4.6,No,Standard,No,No,12,Credit Card,Annually
3533,3534,50,Female,Sneakers,Footwear,98,Texas,Yellow,11/29/2023,4.7,No,Standard,No,No,30,Venmo,Fortnightly
3534,3535,65,Female,Shoes,Footwear,83,Delaware,Gray,11/29/2023,3.2,No,Express,No,No,7,Cash,Weekly
3535,3536,68,Female,Shorts,Clothing,51,Mississippi,Red,11/29/2023,5,No,Express,No,No,20,Debit Card,Monthly
3536,3537,55,Female,Handbag,Accessories,21,Minnesota,Peach,11/29/2023,4.5,No,Express,No,No,10,Venmo,Monthly
3537,3538,57,Female,Handbag,Accessories,92,Georgia,Gray,11/29/2023,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months
3538,3539,56,Female,Shoes,Footwear,63,Iowa,White,11/30/2023,4.5,No,Store Pickup,No,No,21,Venmo,Monthly
3539,3540,29,Female,Jewelry,Accessories,56,New York,Green,11/30/2023,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly
3540,3541,24,Female,Shorts,Clothing,95,Nevada,Magenta,11/30/2023,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly
3541,3542,59,Female,Blouse,Clothing,66,Virginia,Olive,11/30/2023,4,No,Next Day Air,No,No,22,PayPal,Annually
3542,3543,62,Female,Coat,Outerwear,28,Idaho,Olive,11/30/2023,4.2,No,Express,No,No,5,Venmo,Weekly
3543,3544,58,Female,Hat,Accessories,83,Colorado,Blue,11/30/2023,4.1,No,Standard,No,No,18,PayPal,Every 3 Months
3544,3545,64,Female,Socks,Clothing,55,Wisconsin,Charcoal,11/30/2023,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months
3545,3546,48,Female,Sandals,Footwear,28,Connecticut,Yellow,11/30/2023,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually
3546,3547,60,Female,Scarf,Accessories,79,Kansas,Violet,11/30/2023,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
3547,3548,52,Female,Scarf,Accessories,31,Pennsylvania,Magenta,11/30/2023,3.8,No,Standard,No,No,23,Credit Card,Annually
3548,3549,63,Female,Blouse,Clothing,37,Utah,Red,11/30/2023,3,No,Standard,No,No,47,Debit Card,Fortnightly
3549,3550,44,Female,T-shirt,Clothing,34,Oregon,Cyan,12/1/2023,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
3550,3551,63,Female,Shoes,Footwear,74,West Virginia,Orange,12/1/2023,4.8,No,Standard,No,No,32,Cash,Weekly
3551,3552,66,Female,Gloves,Accessories,31,Montana,Black,12/1/2023,2.6,No,Store Pickup,No,No,20,Venmo,Weekly
3552,3553,22,Female,Sunglasses,Accessories,66,Kentucky,Blue,12/1/2023,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly
3553,3554,62,Female,Shoes,Footwear,99,Minnesota,Charcoal,12/1/2023,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly
3554,3555,39,Female,Dress,Clothing,55,Louisiana,Indigo,12/1/2023,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly
3555,3556,25,Female,Blouse,Clothing,23,Delaware,Silver,12/1/2023,4.6,No,Next Day Air,No,No,45,Cash,Quarterly
3556,3557,70,Female,Sweater,Clothing,88,Arizona,Brown,12/2/2023,4.2,No,Express,No,No,43,Cash,Bi-Weekly
3557,3558,52,Female,Jacket,Outerwear,26,Nevada,Peach,12/2/2023,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months
3558,3559,68,Female,Backpack,Accessories,94,Alaska,Magenta,12/2/2023,4.8,No,Standard,No,No,9,Venmo,Quarterly
3559,3560,18,Female,Shorts,Clothing,25,Utah,Beige,12/2/2023,3,No,Next Day Air,No,No,13,Venmo,Every 3 Months
3560,3561,18,Female,Socks,Clothing,96,Kansas,Violet,12/2/2023,3.5,No,Express,No,No,5,Credit Card,Annually
3561,3562,63,Female,Sneakers,Footwear,29,North Carolina,Black,12/2/2023,3.4,No,Standard,No,No,39,Credit Card,Fortnightly
3562,3563,47,Female,Sneakers,Footwear,36,Maryland,Cyan,12/2/2023,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly
3563,3564,43,Female,Blouse,Clothing,90,Maine,Green,12/2/2023,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months
3564,3565,60,Female,Gloves,Accessories,38,Illinois,Brown,12/2/2023,4.4,No,Free Shipping,No,No,40,Venmo,Annually
3565,3566,49,Female,Handbag,Accessories,52,Pennsylvania,Gray,12/2/2023,4.2,No,Store Pickup,No,No,35,PayPal,Monthly
3566,3567,28,Female,Jeans,Clothing,88,Alaska,Orange,12/2/2023,3.1,No,Next Day Air,No,No,14,Venmo,Monthly
3567,3568,32,Female,Scarf,Accessories,56,New Mexico,Silver,12/2/2023,4,No,Next Day Air,No,No,26,Credit Card,Monthly
3568,3569,29,Female,Sandals,Footwear,71,Arkansas,Purple,12/2/2023,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly
3569,3570,35,Female,Sandals,Footwear,94,Alaska,Olive,12/2/2023,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly
3570,3571,23,Female,Dress,Clothing,97,Louisiana,Teal,12/2/2023,4.7,No,Standard,No,No,32,Debit Card,Annually
3571,3572,70,Female,Skirt,Clothing,27,North Dakota,White,12/2/2023,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months
3572,3573,23,Female,Shorts,Clothing,28,Rhode Island,Black,12/3/2023,5,No,Standard,No,No,25,Credit Card,Monthly
3573,3574,43,Female,Jeans,Clothing,67,Connecticut,Maroon,12/3/2023,4.9,No,Free Shipping,No,No,27,PayPal,Monthly
3574,3575,29,Female,Socks,Clothing,70,New York,Cyan,12/3/2023,4.9,No,Express,No,No,39,Bank Transfer,Quarterly
3575,3576,61,Female,Coat,Outerwear,95,Kentucky,Violet,12/3/2023,3.7,No,Express,No,No,49,Venmo,Bi-Weekly
3576,3577,29,Female,Boots,Footwear,24,Maine,Yellow,12/3/2023,3,No,Express,No,No,12,Venmo,Bi-Weekly
3577,3578,66,Female,Belt,Accessories,35,Missouri,Yellow,12/3/2023,2.6,No,Standard,No,No,13,Bank Transfer,Weekly
3578,3579,46,Female,Shoes,Footwear,22,Georgia,Olive,12/3/2023,2.6,No,Standard,No,No,22,Bank Transfer,Quarterly
3579,3580,34,Female,Scarf,Accessories,66,Arizona,Olive,12/3/2023,4.8,No,Standard,No,No,19,Credit Card,Every 3 Months
3580,3581,51,Female,Blouse,Clothing,83,New Hampshire,Magenta,12/3/2023,3.2,No,2-Day Shipping,No,No,3,Cash,Bi-Weekly
3581,3582,26,Female,Dress,Clothing,95,Georgia,Orange,12/3/2023,4.9,No,Next Day Air,No,No,50,Credit Card,Weekly
3582,3583,23,Female,Shorts,Clothing,41,California,Beige,12/3/2023,3.4,No,2-Day Shipping,No,No,15,PayPal,Annually
3583,3584,52,Female,Blouse,Clothing,77,Arizona,Brown,12/3/2023,2.7,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
3584,3585,39,Female,Sneakers,Footwear,52,Florida,Indigo,12/4/2023,4.8,No,Express,No,No,48,Debit Card,Monthly
3585,3586,39,Female,Gloves,Accessories,41,New York,Gray,12/4/2023,4.1,No,Standard,No,No,4,Venmo,Bi-Weekly
3586,3587,33,Female,Hoodie,Clothing,28,Idaho,Yellow,12/4/2023,4.6,No,Store Pickup,No,No,12,PayPal,Bi-Weekly
3587,3588,33,Female,Sweater,Clothing,90,Virginia,Violet,12/4/2023,4.4,No,Standard,No,No,33,Debit Card,Annually
3588,3589,23,Female,Sunglasses,Accessories,55,Michigan,Magenta,12/4/2023,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
3589,3590,31,Female,Belt,Accessories,73,New Hampshire,Blue,12/4/2023,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
3590,3591,27,Female,Dress,Clothing,87,South Dakota,Gray,12/4/2023,2.9,No,2-Day Shipping,No,No,19,Venmo,Every 3 Months
3591,3592,48,Female,Jacket,Outerwear,89,South Dakota,Gold,12/4/2023,3.2,No,2-Day Shipping,No,No,38,Bank Transfer,Quarterly
3592,3593,61,Female,Boots,Footwear,82,New Jersey,Lavender,12/4/2023,4.4,No,2-Day Shipping,No,No,18,Venmo,Fortnightly
3593,3594,63,Female,Sandals,Footwear,80,Wyoming,Black,12/4/2023,4.6,No,Next Day Air,No,No,24,PayPal,Monthly
3594,3595,19,Female,Scarf,Accessories,87,Alabama,Charcoal,12/4/2023,2.6,No,2-Day Shipping,No,No,29,Venmo,Quarterly
3595,3596,21,Female,Blouse,Clothing,41,South Dakota,Violet,12/5/2023,3.1,No,Store Pickup,No,No,14,PayPal,Annually
3596,3597,28,Female,Hoodie,Clothing,83,South Carolina,Charcoal,12/5/2023,4.3,No,Standard,No,No,44,Cash,Fortnightly
3597,3598,29,Female,Sunglasses,Accessories,71,New Mexico,Maroon,12/5/2023,3.1,No,Standard,No,No,18,Bank Transfer,Quarterly
3598,3599,23,Female,Hoodie,Clothing,76,Connecticut,Purple,12/5/2023,4.6,No,Store Pickup,No,No,19,Bank Transfer,Bi-Weekly
3599,3600,37,Female,Scarf,Accessories,34,Kansas,Peach,12/5/2023,4.6,No,Express,No,No,4,Cash,Weekly
3600,3601,67,Female,Dress,Clothing,81,South Carolina,Olive,12/5/2023,2.7,No,Free Shipping,No,No,25,Cash,Bi-Weekly
3601,3602,34,Female,T-shirt,Clothing,47,North Carolina,Indigo,12/5/2023,3,No,Next Day Air,No,No,3,PayPal,Monthly
3602,3603,58,Female,Skirt,Clothing,36,Wyoming,Magenta,12/5/2023,3.3,No,Store Pickup,No,No,40,Debit Card,Quarterly
3603,3604,45,Female,Jeans,Clothing,51,Louisiana,Gold,12/5/2023,2.7,No,Free Shipping,No,No,5,Cash,Weekly
3604,3605,63,Female,Hoodie,Clothing,86,Louisiana,Orange,12/5/2023,3.3,No,Standard,No,No,17,Debit Card,Annually
3605,3606,68,Female,Jeans,Clothing,41,Alabama,Gold,12/5/2023,4.3,No,Store Pickup,No,No,36,Bank Transfer,Every 3 Months
3606,3607,41,Female,Sandals,Footwear,90,Minnesota,Purple,12/5/2023,4.8,No,Express,No,No,41,Venmo,Annually
3607,3608,50,Female,Hat,Accessories,93,New Mexico,Charcoal,12/5/2023,3.3,No,Standard,No,No,20,Venmo,Bi-Weekly
3608,3609,24,Female,Gloves,Accessories,56,Tennessee,Cyan,12/6/2023,4.3,No,Next Day Air,No,No,2,Cash,Every 3 Months
3609,3610,21,Female,Socks,Clothing,39,New Mexico,Cyan,12/6/2023,3,No,2-Day Shipping,No,No,31,Debit Card,Monthly
3610,3611,18,Female,Jacket,Outerwear,86,Texas,Green,12/6/2023,4.8,No,2-Day Shipping,No,No,23,Bank Transfer,Fortnightly
3611,3612,63,Female,T-shirt,Clothing,82,Washington,Silver,12/6/2023,2.9,No,Standard,No,No,30,Credit Card,Annually
3612,3613,47,Female,Sandals,Footwear,29,Michigan,Teal,12/6/2023,3.6,No,Standard,No,No,26,Cash,Every 3 Months
3613,3614,58,Female,Hat,Accessories,27,Minnesota,Magenta,12/6/2023,3.5,No,Store Pickup,No,No,40,Venmo,Annually
3614,3615,46,Female,Gloves,Accessories,25,Delaware,Maroon,12/6/2023,4.7,No,2-Day Shipping,No,No,19,Bank Transfer,Annually
3615,3616,35,Female,Dress,Clothing,31,California,Gold,12/6/2023,4.4,No,Free Shipping,No,No,4,Credit Card,Monthly
3616,3617,42,Female,Hoodie,Clothing,23,Wisconsin,Purple,12/6/2023,3.3,No,Store Pickup,No,No,33,Debit Card,Fortnightly
3617,3618,48,Female,Belt,Accessories,47,Kentucky,Lavender,12/6/2023,4.3,No,Express,No,No,29,Debit Card,Monthly
3618,3619,28,Female,Gloves,Accessories,67,Nevada,Maroon,12/6/2023,4,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
3619,3620,44,Female,Scarf,Accessories,75,North Carolina,Magenta,12/6/2023,4.9,No,2-Day Shipping,No,No,50,Venmo,Weekly
3620,3621,60,Female,Sandals,Footwear,82,Louisiana,Turquoise,12/7/2023,2.9,No,Express,No,No,28,Credit Card,Fortnightly
3621,3622,38,Female,Sneakers,Footwear,32,New Jersey,Silver,12/7/2023,4,No,2-Day Shipping,No,No,5,Cash,Fortnightly
3622,3623,46,Female,Dress,Clothing,41,Wisconsin,Purple,12/7/2023,4.3,No,Store Pickup,No,No,12,Credit Card,Annually
3623,3624,39,Female,Jewelry,Accessories,89,Arkansas,Violet,12/7/2023,2.7,No,2-Day Shipping,No,No,4,PayPal,Weekly
3624,3625,22,Female,Hat,Accessories,82,Texas,Peach,12/7/2023,5,No,Store Pickup,No,No,22,Bank Transfer,Bi-Weekly
3625,3626,44,Female,Scarf,Accessories,99,Illinois,Green,12/7/2023,4.4,No,Express,No,No,32,PayPal,Weekly
3626,3627,69,Female,Blouse,Clothing,98,Mississippi,Teal,12/7/2023,3.5,No,Express,No,No,32,Venmo,Quarterly
3627,3628,39,Female,Belt,Accessories,54,Delaware,Silver,12/7/2023,3.3,No,Next Day Air,No,No,48,Cash,Every 3 Months
3628,3629,53,Female,Blouse,Clothing,88,Georgia,Purple,12/7/2023,3.8,No,Free Shipping,No,No,35,Credit Card,Monthly
3629,3630,52,Female,T-shirt,Clothing,43,Kansas,Lavender,12/8/2023,4.5,No,Standard,No,No,44,Debit Card,Fortnightly
3630,3631,65,Female,Hat,Accessories,73,Oklahoma,Lavender,12/8/2023,4.8,No,Store Pickup,No,No,29,Cash,Weekly
3631,3632,48,Female,Hat,Accessories,50,New Jersey,Peach,12/8/2023,2.9,No,Store Pickup,No,No,26,Credit Card,Monthly
3632,3633,27,Female,Sneakers,Footwear,73,Utah,Green,12/8/2023,3.2,No,Express,No,No,3,Debit Card,Quarterly
3633,3634,39,Female,Gloves,Accessories,51,Montana,Orange,12/8/2023,2.8,No,Free Shipping,No,No,1,Bank Transfer,Bi-Weekly
3634,3635,59,Female,Socks,Clothing,22,Ohio,Pink,12/8/2023,3.3,No,Standard,No,No,17,PayPal,Annually
3635,3636,52,Female,Sandals,Footwear,32,Colorado,Cyan,12/8/2023,3.3,No,Free Shipping,No,No,17,Credit Card,Fortnightly
3636,3637,50,Female,Sandals,Footwear,38,California,Lavender,12/8/2023,4.2,No,2-Day Shipping,No,No,36,Cash,Weekly
3637,3638,32,Female,Boots,Footwear,66,Utah,Yellow,12/8/2023,3.6,No,Express,No,No,32,Credit Card,Fortnightly
3638,3639,40,Female,Backpack,Accessories,20,Kansas,Olive,12/8/2023,4.6,No,Express,No,No,50,PayPal,Bi-Weekly
3639,3640,26,Female,Coat,Outerwear,44,Illinois,Brown,12/9/2023,3.6,No,2-Day Shipping,No,No,39,Venmo,Annually
3640,3641,47,Female,Sunglasses,Accessories,31,Minnesota,Pink,12/9/2023,4,No,Next Day Air,No,No,17,PayPal,Monthly
